"polygon_id","total_volume","total_length"
313,58.7305400827179,21
311,26.9541840904917,10
469,308.109409462673,141
318,34.3040324891954,13.5
438,250.200685201566,93.5
924,27.3093725233953,10.5
319,24.97115378649,9.5
457,321.180845033341,116
113,104.354971128828,30
1,242.335037671934,104.5
928,26.4981201350303,11
553,92.7620092177648,29.5
555,92.2873630972,32
1337,647.590600984343,239.5
1474,478.571546655157,180.5
1463,473.520581045985,162
441,475.8339400663,183
1411,289.909743815171,61
1414,267.13525240809,94.5
140,20.8314475982838,9.5
871,445.604450576798,221
139,17.4401676523589,9.5
1437,19.1845821582025,9
1098,205.086001593881,66
1332,30.6490604845868,14.5
1404,450.601182444221,74
150,337.487705662747,97
1363,46.9401364853566,17.5
517,78.7733028135729,37
1361,100.815531324992,37
134,96.0237632360334,39.5
1483,68.8470559540275,24
1358,131.548021754574,41.5
1082,312.3715723123,89.5
425,92.9111031032377,34.5
354,53.5497227044679,21.5
809,415.487161857707,159.5
1397,103.522870134734,43
408,216.198672076219,57.5
153,193.333587461747,62
1473,1186.61303554739,374.5
352,40.7167565859571,14.5
1464,392.889538746967,117
454,1221.75036986621,373
1398,158.614350825452,57
1209,94.0899644165718,62
1399,123.184195956918,38.5
351,28.020605009971,11.5
1203,154.659635273193,56
350,23.8157191260873,10.5
1365,154.832625643993,67
1390,352.756348312203,114
385,137.821284857521,49.5
1368,299.892817261265,73
1114,87.3349136859591,21
347,11.1087514110817,5.5
487,212.445677378289,62
1200,146.574264981909,45.5
1388,144.323034942684,47.5
1131,27.8979493354605,17.5
367,148.89421597781,72
151,253.377536819837,99
149,381.663208460824,130.5
345,9.98579537248055,4.5
471,502.8173852295,236.5
869,260.504780428341,121.5
1529,73.4965497689427,24.5
1128,137.634414629931,47.5
870,352.479543896816,125
1199,132.375760915615,34.5
1384,76.8443299513482,34
409,31.930228598128,11.5
473,104.023641286769,56
17,190.459458250534,109
365,205.403755871069,99.5
1541,107.091788382081,48.5
1127,75.7471616298737,25.5
402,39.8244009948035,16.5
1171,71.5993084983368,27
1496,570.075058791864,185.5
868,265.85896089725,120
1528,1841.15906206785,497
400,47.3781935210504,16.5
1170,306.056695619886,118
399,73.546015402543,20
1567,582.000034071023,195.5
451,390.096183157828,142.5
1585,54.4683820794301,31
1569,1950.87895054284,551.5
472,46.8892087894045,30
1586,80.654932494702,35
417,177.813978911729,70.5
1570,1039.24818526671,349.5
1189,322.714346675632,92
1578,766.192492057202,290.5
1575,83.1550405856562,20.5
896,4.32351718447496,4.5
1577,670.894484406251,286.5
414,67.7870977172789,26.5
1572,642.115275723014,225
1603,335.048362022774,138.5
1124,135.571982463196,58
413,92.9435348322226,32
411,42.5902503883418,15
410,31.1565385113124,10
867,600.207134107859,289
1556,41.064641486012,17
1178,161.057841969384,80
599,434.355157006357,157.5
1187,291.36925621632,137
577,90.8087297580133,33.5
1545,1373.32023450934,280
578,483.737254691286,224
430,216.850084814336,67.5
1150,273.763540166022,114
906,217.364941735023,82
907,546.390254198556,152
613,400.24088004015,160.5
914,457.426789825652,160.5
1554,497.977258710675,106.5
1164,503.202373419879,157
1162,84.7645739091705,35
1161,82.9869931676435,33.5
1169,115.927154075796,35.5
908,366.664521248448,140.5
1193,147.074936767141,70.5
861,300.666562118931,130
1192,141.102040873913,54
598,125.996047659115,39
1549,667.918158203246,151
1552,190.634530357802,58.5
1141,54.0736781271329,23
973,107.206863944364,38.5
1002,135.913231239912,60
799,92.78076236786,21
686,193.700463066094,51
802,42.4250279215182,10.5
786,50.1993760387232,15.5
761,136.309919037548,41
805,45.9414655964304,18
995,234.823060064886,68
748,340.400671907741,78.5
750,425.980858901499,131
746,474.749652506899,122
747,188.404730609206,52.5
791,54.8301447847993,17.5
790,73.7585065403375,25.5
722,70.4280821286791,19.5
772,291.763823450264,112
718,121.664591193374,26.5
796,32.6745788169418,12.5
719,96.9939598816716,25.5
714,82.8542851752866,22.5
724,213.701507984439,83.5
704,582.336889916519,164.5
236,193.199065443091,52
705,249.579371456051,91.5
844,98.3289022200858,23.5
837,180.238206771944,58.5
1275,554.755470887717,176.5
694,20.2651184937317,10.5
1262,243.341578547463,85
663,23.7749548776241,10.5
1254,470.067054916781,177.5
44,538.132350323289,112
1457,25.1863807843749,12
664,22.8459389767526,13.5
701,85.3134918490437,23.5
679,25.1829420079027,12.5
703,77.6754270817036,21.5
26,363.862450351186,96.5
24,368.001264441753,94
1429,1131.57404821288,334
499,53.4811736030744,18.5
1038,452.163039244091,142.5
35,47.3196418790275,18
62,156.855638560877,54.5
65,50.324749964045,16.5
89,31.9352748962101,11
478,442.73790030214,138
572,34.456435866705,15.5
287,152.634091490563,53.5
1062,57.5732828686968,16.5
737,1251.53572030633,391.5
51,89.1107588604862,20
85,272.739716101559,90
736,1069.39480084618,383
732,31.8956060894985,18.5
104,28.2379265776601,12.5
105,30.4215947719662,11
1096,96.6354607548035,31
1423,779.620962188169,201.5
111,33.1325334793723,11
1101,129.870582939326,33.5
304,284.445973290781,99.5
331,118.763774593322,47.5
302,75.1615583981767,22.5
828,274.802856171906,87.5
422,141.113243200972,51
1468,1845.63920333883,514
1396,436.89857988108,66.5
1206,235.101262106303,86.5
1395,330.422970303256,68
511,43.4882351241038,13.5
825,341.434482273432,136
391,168.649401672196,44
398,57.3517241338308,19.5
1121,422.788439258861,176
1313,64.9763929244232,18
1311,70.5617539697504,18.5
1308,53.8146053521134,12
1306,65.2858579681179,15
1149,504.944803581241,134
895,564.640620059883,96.5
611,44.9449186221898,14
947,36.9786726238599,14
644,296.606152644955,104
637,242.711385904081,63.5
177,354.538853638995,112.5
171,116.186965013229,54
985,16.5245604089079,8
650,77.6347981548004,31
888,226.426806939236,86.5
165,355.72911720531,95
168,604.491294699943,150.5
154,344.252613760868,74.5
1478,96.7219234270203,21.5
994,233.028941557691,61.5
787,39.8305421256077,16
1032,543.591133631633,133.5
240,138.366763774107,55
725,200.591665892034,51.5
842,76.1910220117262,21.5
591,450.961027589841,153.5
237,229.522887600593,57
839,189.80483122121,53
843,83.1575042260337,18
29,336.84376142712,98.5
702,80.2658603884094,25
680,20.512817503059,12
1445,686.914987557911,163.5
683,18.9748517742337,11.5
1271,747.837733018186,189
37,53.2820490444969,20
49,253.834997916231,70.5
1060,22.6375189825357,9.5
60,88.8612318412699,23
61,149.790383914234,35
1454,230.061014955876,52
58,46.5146016826777,14.5
57,93.1867899603772,19.5
299,153.299818407848,50.5
101,31.2169500890919,13
98,29.5150305544774,10.5
70,32.5707420502131,14
1419,357.136925008883,88.5
1418,377.760999028081,81
1416,226.181784006914,74.5
71,35.6526566187268,14
835,413.424075482032,209
483,41.9217555249443,19
1109,107.68293191187,46.5
707,562.586207079458,120.5
1107,81.6861099920933,27
1100,85.284075368071,26
1078,30.3253188655256,11.5
1402,313.52035836962,64
872,356.007200179901,90
826,205.847757651003,54
383,178.495523546199,52
346,11.2473453860499,4.5
378,203.386962084011,59.5
78,253.561572263319,108.5
486,46.3814940768618,15
897,354.736186009066,90.5
1339,70.9115003557682,25.5
1316,34.4645593790112,12.5
431,17.9076447446188,7
435,156.953638583518,70
1140,385.999966375434,129
1143,48.7553489252486,18
636,375.930200665383,110
632,130.624192217691,32
175,150.855529367321,55.5
179,192.463371276845,57
856,175.902598834964,64
858,177.646881563667,45.5
886,972.336427206798,181.5
1477,490.897249768791,156.5
887,385.231482932545,121
210,85.2538238177518,19
142,268.283114504172,87.5
1287,346.747578357826,94
1014,723.018934342437,117.5
1022,796.17856717772,172.5
208,59.7977308187733,28
785,44.3713046023751,12
788,37.3222175617469,15.5
759,87.8277678152838,34.5
760,99.4403773832062,38.5
762,137.044935044212,49.5
753,244.413083018611,80
804,43.8069890825819,16.5
751,419.39314617377,100.5
764,193.823208878381,72.5
752,147.916495560934,61.5
765,425.394237958362,107.5
729,736.140114448024,245
745,150.336170245713,49.5
754,202.613287045873,61
882,702.083118571829,199
773,803.951915743958,269.5
743,354.635813922178,124.5
744,804.371741376364,272.5
792,39.8721250124467,17
756,652.823273818085,200.5
1479,181.62487511955,59
821,39.1754437496777,20.5
793,22.8891243523209,20
794,28.5578420346454,13.5
723,109.409656729418,31.5
819,45.4445013201173,32
817,233.614943327055,71
795,51.4658706636082,17.5
797,43.3173895686648,16
716,85.7626158215231,27
816,143.920064254784,37
696,581.358373973972,182
713,77.8842589102276,21.5
892,595.013541273529,158
730,789.633761403811,138
731,833.156309170221,192.5
771,208.589940403528,82
252,123.437985773774,38.5
841,69.1301834941668,17
1034,320.422860729902,77
1265,104.357611289677,29.5
836,228.00706926815,68.5
1244,56.9992125609933,25.5
33,199.085658681785,60
32,386.70911029454,78
231,119.153396090758,37
1250,480.40048917686,204
30,414.190622868098,110
699,98.8222447528261,28.5
688,38.8213767308388,17.5
689,41.0879353631378,17.5
28,429.757642049672,101
690,24.8150151087393,15.5
693,37.8075379437869,18.5
687,47.0694608834542,17
692,39.0548342168532,17
91,120.361598727976,47.5
1426,312.27722081077,125
742,216.255836180033,106.5
25,321.448448330568,92
42,65.4813740129096,25
677,133.944634911402,63.5
23,394.232266408178,94.5
40,100.120862523266,25
22,327.208255983359,92
41,56.2489099064572,20
1274,854.175651381444,222
38,42.1192029821226,15.5
498,65.921062578199,19
39,59.6387449588177,22.5
19,292.562385529052,97
678,139.836978237811,52.5
1040,220.100327778909,52
36,44.5771513888445,18.5
34,46.5108286802214,17
48,318.243058425706,78
1046,50.4529181068619,16
1044,45.237806483885,12.5
1050,64.2211135497129,16.5
480,451.469720304392,129.5
46,103.101378819043,33.5
1052,57.9385609794268,30.5
84,568.384937059856,191
56,88.884101697228,28.5
55,53.6348023908257,16.5
50,41.743412637679,13.5
59,43.8691096274055,16.5
54,50.244765359131,14.5
53,92.8419179739824,23.5
735,419.954715411197,130
676,50.9656485614486,18
79,50.0949866233843,15.5
500,54.7829644375195,14.5
504,119.681643027506,39.5
99,29.3034298965477,11.5
533,313.074756519992,69.5
67,151.965438955417,37.5
106,23.5416601907567,10
807,113.585367197174,52.5
481,88.096407992857,29.5
830,322.835470348424,104.5
76,69.6450873932423,21
75,56.8605865953085,20.5
73,50.5166148800701,16.5
72,50.7894463946677,17
1105,83.6095622481255,20
1108,94.5962824022817,33
110,25.3519769572056,9.5
1481,305.433483774546,120.5
332,38.0550922533996,17.5
376,174.61684627693,42.5
1403,319.721327869415,64.5
375,59.1815256786799,19.5
330,164.51612823985,70.5
406,61.5102664413256,20.5
824,148.25439262473,41
505,131.202218330179,50.5
443,105.773606527223,30.5
506,178.020644983268,54.5
1466,297.326991060102,123.5
407,239.011281005244,57
1115,71.8876134397103,26
510,21.296646236338,9.5
444,653.755315264858,200
1116,108.207278753129,42
485,52.1740698638039,17
357,40.801317070474,14
16,292.814782880441,62.5
358,44.0427583017295,15
1340,59.9165903816751,23.5
393,181.900699642214,45.5
810,690.578561655851,265
81,71.4145512314362,23.5
450,137.405306201267,40
1122,215.752146846631,92.5
1315,36.6970148122283,12.5
1309,84.6287292597125,18
1307,100.588590209663,18.5
916,345.284316470834,86.5
1144,587.152077102026,162
1145,331.347389467619,138
863,210.258575462267,63
52,73.1551515126252,19.5
749,761.610044153134,236.5
798,339.368911032594,79.5
259,276.811971588573,137
815,129.123518728893,32
726,655.684415149351,190.5
1455,612.28261263712,129.5
11,141.867074818406,30
709,1446.53716612631,410.5
674,815.453900166018,297.5
1420,372.526930726312,86.5
340,16.9654039405167,8
507,173.700638545478,36.5
784,57.2244307339996,12
697,142.371419598367,33
1049,60.9092302845445,16.5
827,102.727533352622,32.5
209,100.347600641034,16
801,48.7197925993463,13
1480,350.246756298929,71
721,84.8820503713441,21
818,374.640651082233,86.5
715,101.409599202134,25.5
13,78.2996886969438,21
14,95.7895289865407,23.5
671,746.345905625125,279.5
670,669.462452382017,257
727,84.746361235788,30.5
695,34.3358708316496,15
700,89.8709006814298,26.5
665,141.243299328225,55.5
672,37.7669997298068,15
666,40.7978626683913,15.5
738,644.959007446607,193
1048,88.3887479675324,18
64,105.869517479866,27
1440,234.294120946617,94.5
669,2.61920456693063,2.5
823,184.06300242819,52.5
1310,91.9331960170565,20.5
733,1529.24421822725,434
1106,60.7921414296706,14.5
1412,251.461445405742,64
192,450.97517174667,60.5
789,77.2567129854351,28
803,31.1793384988769,9
885,541.638785997676,166.5
720,83.9702442786785,26
1431,1695.36471195957,337
838,170.067812206471,53
728,100.083509506543,28.5
708,1208.03829322602,309
1458,26.7362909667048,14
31,178.349797397146,47
698,117.22007736392,30.5
1460,21.4179000447332,9.5
1427,866.600921214207,258.5
1459,51.2263242624892,18.5
673,41.3909174848833,15
1428,339.410839566565,127
20,476.313451553767,118.5
668,1088.8354787775,527.5
47,425.78827803888,104.5
706,204.605824769722,71
45,298.442025639336,93
77,57.7815475950947,19.5
1117,120.215455554736,25.5
1467,321.257459686696,100
1314,57.5319967111564,16.5
822,356.106392842628,120.5
893,1349.36431682879,134
1490,206.14174069013,53
711,736.418895900636,227
66,133.535066099629,26.5
1456,294.219768294491,103.5
667,990.84816657205,308
1430,467.103113493389,155
