polygon_id,geometry,total_length,angle,angle_rad,angle_sin,angle_cos,cluster_id
839,"POLYGON ((883214.6767192931 1433317.254079322, 883215.2239807779 1433317.524050744, 883215.3613541597 1433317.795145546, 883215.6346128947 1433317.794396629, 883215.7719862688 1433318.06549143, 883216.318503729 1433318.063993602, 883216.3192477366 1433318.335462858, 883216.5925064646 1433318.334713947, 883218.3724081701 1433319.687192315, 883218.6456668878 1433319.686443416, 883218.7830402384 1433319.957538212, 883219.0562989555 1433319.956789315, 883219.331045651 1433320.498978903, 883220.151565772 1433320.768201465, 883220.2889391112 1433321.039296257, 883221.6574645794 1433321.84995953, 883222.4776126681 1433321.98344751, 883225.6260393237 1433324.146589307, 883226.1729286623 1433324.280826201, 883226.3103019522 1433324.551920984, 883226.5835606352 1433324.551172132, 883228.3627177982 1433325.632181451, 883229.4572403436 1433326.172124497, 883229.7304990109 1433326.171375664, 883229.7312429395 1433326.44284486, 883230.2781322326 1433326.577081794, 883230.8257654464 1433326.982787926, 883231.3722827684 1433326.981290278, 883231.3730266871 1433327.252759467, 883231.6462853459 1433327.252010645, 883232.7408078001 1433327.791953745, 883233.2873251101 1433327.79045612, 883233.5613276694 1433328.061176492, 883235.2023673701 1433328.599622024, 883235.7500005041 1433329.005328192, 883237.1174095486 1433329.40878799, 883241.2162891387 1433329.397556376, 883242.0323457913 1433328.037964249, 883242.3052325119 1433327.901480908, 883242.7128889407 1433327.085950249, 883242.8413359774 1433324.099414794, 883242.567705386 1433323.964428941, 883242.0189564973 1433323.151518834, 883241.1969489062 1433322.33935747, 883240.3764289981 1433322.070134533, 883240.2390557986 1433321.799039699, 883239.0071601069 1433320.988001488, 883237.3661201946 1433320.449555683, 883237.2287469667 1433320.178460846, 883235.7243363428 1433319.639640699, 883234.3554391881 1433318.693242338, 883233.2612884904 1433318.289033677, 883232.9872858739 1433318.018313238, 883232.7140271554 1433318.019062044, 883232.4400245348 1433317.748341606, 883231.3462457438 1433317.479867604, 883231.2088724694 1433317.208772762, 883230.9356137471 1433317.209521578, 883230.6616111065 1433316.938801145, 883230.1150936532 1433316.940298786, 883229.020570896 1433316.400355578, 883227.9267920388 1433316.131881649, 883226.8315252874 1433315.320469216, 883226.5582665495 1433315.321218059, 883226.4208932375 1433315.050123214, 883226.1476344948 1433315.05087206, 883224.505106231 1433313.969488077, 883224.2318474812 1433313.970236934, 883224.094474153 1433313.699142086, 883222.3160603645 1433312.889601856, 883221.2207934111 1433312.078189482, 883220.9475346452 1433312.078938359, 883218.4844858118 1433310.72833184, 883218.2112270379 1433310.729080733, 883218.0738536597 1433310.457985878, 883217.8005948809 1433310.458734773, 883217.5265921082 1433310.188014365, 883216.706071769 1433309.91879176, 883216.4320689868 1433309.648071355, 883215.4749192377 1433309.37922322, 883215.3375458362 1433309.108128361, 883214.9276576525 1433309.10925173, 883214.7902842482 1433308.838156871, 883214.3803960627 1433308.839280245, 883213.2862448683 1433308.435071949, 883213.0122420547 1433308.164351552, 883210.8235675559 1433307.220200367, 883210.549564715 1433306.949479976, 883208.9085237856 1433306.411034979, 883208.9077797402 1433306.139565642, 883208.3612621153 1433306.141063545, 883208.0872592507 1433305.870343161, 883206.9934799322 1433305.601869653, 883206.7194770577 1433305.331149271, 883205.6256977114 1433305.062675793, 883203.9839125494 1433304.252761591, 883203.7106537211 1433304.253510572, 883203.4366508154 1433303.982790201, 883203.1633919836 1433303.983539185, 883201.7948655608 1433303.172876053, 883201.657492056 1433302.901781187, 883201.3842332131 1433302.902530182, 883199.7424478719 1433302.092616083, 883199.1959301808 1433302.094114098, 883197.1442564783 1433301.28532359, 883194.6849267938 1433301.292064856, 883194.1391532217 1433301.565032314, 883193.0498385204 1433302.925375367, 883193.059512409 1433306.454477041, 883214.6767192931 1433317.254079322))",53.0,26.703624606387137,0.9321323431960608,0.802892904705073,0.5961232956144649,3
840,"POLYGON ((883236.807514791 1433316.039678094, 883237.0139465854 1433316.582055014, 883241.8056441998 1433320.09805173, 883243.9952469787 1433321.381540575, 883246.184105793 1433322.393560272, 883248.3705471188 1433322.52330514, 883250.0750667617 1433321.297014308, 883250.8244827174 1433320.548415061, 883251.1643825521 1433319.936673461, 883251.2260031534 1433317.493263256, 883250.3341934111 1433316.138350307, 883248.5539208553 1433314.650135976, 883244.4487174202 1433312.353877968, 883243.696512045 1433312.084467701, 883243.6961401307 1433311.948733065, 883242.4649880906 1433311.40916382, 883240.2751988232 1433310.057807365, 883240.0695108995 1433309.786899639, 883237.4013326394 1433308.368986255, 883234.8051882935 1433308.308232313, 883233.577383514 1433308.990275124, 883232.4873240048 1433310.079147507, 883232.2166688862 1433311.030038832, 883232.2215042454 1433312.794589174, 883232.9770572504 1433314.285610965, 883236.807514791 1433316.039678094))",16.5,29.82119528722808,1.040956089284692,0.8628878247685161,0.5053954905480049,3
841,"POLYGON ((883253.4997997304 1433299.637793801, 883247.269587309 1433294.700510345, 883243.5811505988 1433294.914219924, 883242.7632335791 1433295.595139538, 883241.742603935 1433297.091028824, 883241.8168692841 1433299.262596539, 883242.6429682937 1433301.567839801, 883244.5639619695 1433304.548761357, 883245.7966017809 1433305.631269398, 883247.3734183048 1433307.662984112, 883248.2639266525 1433308.54282604, 883250.0436416086 1433309.827438642, 883250.2497013523 1433310.234081047, 883251.2768389623 1433311.113548627, 883252.9188086895 1433311.991331691, 883254.2851023861 1433311.987588351, 883255.9233532537 1433311.508025186, 883256.7414560507 1433310.894973381, 883257.0135991821 1433310.487020828, 883256.9371033357 1433307.501045882, 883256.5918111716 1433306.144635205, 883256.5880924662 1433304.78728868, 883256.1726262177 1433302.752391779, 883254.664868455 1433300.99195871, 883254.3901221418 1433300.44976869, 883253.4997997304 1433299.637793801))",17.0,47.945204606991254,1.6736033618687025,0.9947200097058033,-0.10262603125370592,4
842,"POLYGON ((883276.2537042085 1433276.500387976, 883277.1447701454 1433277.583833247, 883278.1717219197 1433278.395434805, 883278.7872981045 1433278.665220177, 883278.7876698938 1433278.800954905, 883279.1979300801 1433278.935566914, 883281.1144604186 1433280.287674854, 883282.005154372 1433281.235385388, 883283.7156250058 1433282.180850553, 883285.7650668034 1433282.175237217, 883287.9485357103 1433281.219106764, 883288.4254376442 1433280.742725516, 883289.1718809363 1433278.908248644, 883289.1629587992 1433275.650615165, 883288.5455238767 1433274.702155948, 883287.9295759602 1433274.296635673, 883284.6474943444 1433273.219738887, 883282.8690804301 1433272.410195305, 883280.5422895846 1433270.923474942, 883278.2166139272 1433269.843958906, 883275.7520778717 1433267.95040863, 883272.3322504393 1433266.466682475, 883271.921990108 1433266.332070476, 883267.8231048144 1433266.34329839, 883267.2773304132 1433266.616265017, 883266.1887562353 1433268.248076428, 883266.1947054479 1433270.419832624, 883267.0185724976 1433271.910669287, 883276.2537042085 1433276.500387976))",21.5,27.525991352767562,0.9608383579625639,0.8196720954097361,0.5728330088312059,3
843,"POLYGON ((883254.6637910712 1433350.467590917, 883251.0286117448 1433345.183864898, 883249.9326023723 1433344.1009835, 883247.8824195146 1433343.835129856, 883247.3351586035 1433343.565158247, 883246.2421244347 1433343.568153193, 883245.3553358954 1433344.045657485, 883244.1971484597 1433345.202583213, 883243.3131494391 1433346.698096508, 883243.3903903783 1433349.955537867, 883244.2172325181 1433352.532247338, 883245.4539622825 1433355.107833527, 883248.0599595171 1433358.765551778, 883250.1825473104 1433360.524297392, 883253.2620972419 1433362.484024236, 883254.3560606563 1433362.820365594, 883255.9956111318 1433362.815873405, 883257.7019886412 1433362.26825622, 883259.8832214795 1433360.497718645, 883260.2908778345 1433359.682188772, 883260.2162412719 1433357.374889707, 883259.5286325864 1433355.747947477, 883258.1567620408 1433353.715673368, 883256.1696878932 1433351.549349215, 883254.9372355095 1433350.534709481, 883254.6637910712 1433350.467590917))",18.0,50.12193827307266,1.7495857006929572,0.9840597096415638,-0.17783837566779925,4
844,"POLYGON ((883258.6917506371 1433349.506406325, 883259.5130136361 1433350.047098386, 883260.6090226003 1433351.129979832, 883262.0484639624 1433352.890597975, 883262.9384133359 1433353.566837383, 883264.3061931224 1433354.10603219, 883267.0387777225 1433354.098545952, 883268.6729366367 1433352.125904074, 883269.0124645547 1433351.378428559, 883269.0031683468 1433347.985065845, 883268.8654235532 1433347.5782366, 883267.6992408654 1433345.816869419, 883264.9592185534 1433343.109665018, 883263.1076580472 1433340.535762065, 883261.2588863415 1433338.979868112, 883260.5725790374 1433337.827996066, 883259.6137568718 1433336.948341749, 883258.1087893774 1433336.205919298, 883257.9031016845 1433335.93501168, 883257.0142675292 1433335.665975719, 883256.3300054144 1433335.260643712, 883255.3730425276 1433335.059662224, 883254.0067495722 1433335.06340562, 883253.6661060613 1433335.403677876, 883252.4379299892 1433335.949985217, 883252.0974724457 1433336.35812476, 883250.2566960276 1433337.720524061, 883248.8963536703 1433339.896020441, 883248.8306423898 1433340.846349442, 883249.1046447658 1433341.117069808, 883249.3779033204 1433341.116321089, 883258.6917506371 1433349.506406325))",23.5,42.28924393489294,1.4761730896858485,0.9955265607603794,0.09448209788425943,4
845,"POLYGON ((883946.7531927209 1432966.823489919, 883980.4334234738 1432943.044212729, 883994.7532122354 1432933.16886378, 884014.9115700213 1432915.448675541, 884034.8711563102 1432898.933487823, 884052.2153856516 1432886.641013306, 884053.6265606583 1432885.432719536, 884054.4271748133 1432882.620145333, 884054.2240184688 1432882.219212602, 884052.6091410033 1432882.825832562, 884050.589042781 1432883.032069448, 883988.0763522624 1432929.975154796, 883963.4786107981 1432949.915602225, 883950.1729801298 1432961.193394856, 883947.3511872687 1432963.81072722, 883946.546756496 1432965.218113478, 883946.7531927209 1432966.823489919))",138.5,143.09576273378056,4.994984410714146,-0.9603349403268865,0.27884906739552734,2
846,"POLYGON ((883938.451622047 1432960.623079732, 883970.5169798034 1432937.450415313, 884006.2058732123 1432909.249344306, 884040.8904965259 1432883.259191485, 884046.1321595287 1432878.828596091, 884045.3157117392 1432875.819676857, 884044.5063619029 1432875.420392895, 884043.091910684 1432875.424240141, 884041.8806159539 1432875.829020189, 884040.2679224514 1432877.238605421, 883952.958159236 1432945.126423452, 883941.2641235467 1432954.593151782, 883936.4227824527 1432957.617468463, 883935.8209625644 1432959.225045851, 883935.8242419513 1432960.429490981, 883936.6330449897 1432960.628031169, 883938.451622047 1432960.623079732))",138.5,142.20442100025804,4.963870714693342,-0.9685447712691347,0.24883935791433684,2
847,"POLYGON ((883969.3668330088 1432923.2008312, 884027.438467701 1432877.875732054, 884030.6611236886 1432874.052854594, 884031.0586998457 1432871.642860806, 884030.6512944754 1432870.439512859, 884027.0124953672 1432869.847183344, 883945.3567059558 1432936.31445075, 883942.131876121 1432939.334366915, 883942.1346087373 1432940.338071636, 883942.9461447011 1432941.540316772, 883943.9575587548 1432941.939048038, 883969.3668330088 1432923.2008312))",111.5,140.8546407659986,4.916754496161007,-0.9791899475918624,0.20294592022271804,2
848,"POLYGON ((883943.9242215035 1432929.693849356, 884002.7942498593 1432880.753177491, 884006.0174498069 1432877.131039318, 884007.8261988818 1432873.512749562, 884005.1971757575 1432872.716931859, 883955.1988360471 1432914.607468184, 883939.8802036314 1432928.701146802, 883939.4788077434 1432929.705952041, 883939.4826334554 1432931.111138969, 883940.6966585665 1432931.710061139, 883941.9090440809 1432931.706760388, 883943.9242215035 1432929.693849356))",87.5,140.0424271761958,4.888402893418003,-0.9845495022662004,0.175106475001289,2
849,"POLYGON ((883936.2255574289 1432922.287336839, 883987.4329804973 1432879.189035794, 883991.4666223956 1432876.367661606, 883993.6800455982 1432872.949012558, 883993.2737316258 1432872.147147334, 883991.8587338403 1432871.950255036, 883990.0423383134 1432872.758168654, 883943.2622851013 1432909.219913779, 883936.0114692354 1432917.87158411, 883935.81705649 1432920.682508862, 883936.2255574289 1432922.287336839))",75.5,140.2646155486298,4.8961587307352445,-0.9831618068876437,0.18273713765248648,2
850,"POLYGON ((883904.1312274254 1432934.820764947, 883979.9396592989 1432872.986404078, 883981.7511380038 1432870.371818848, 883981.3420922839 1432868.566247407, 883979.9260016677 1432867.967872955, 883936.1703573707 1432902.012488118, 883903.7161649041 1432930.807045573, 883901.2946738213 1432932.018095316, 883901.3006876499 1432934.226246307, 883901.101356952 1432935.230501582, 883904.1312274254 1432934.820764947))",104.0,140.79704418992813,4.9147439963803965,-0.9795959910493037,0.20097685020950154,2
851,"POLYGON ((883841.072089033 1432855.297695092, 883842.0862410188 1432856.700132067, 883844.1068876716 1432856.694626595, 883845.719029549 1432855.084291167, 883834.3038589921 1432818.580172271, 883831.2750741217 1432819.391397158, 883830.4711905678 1432820.999532009, 883841.072089033 1432855.297695092))",38.0,72.63506079240545,2.5354419264274335,0.5697081749852091,-0.8218470632392759,4
852,"POLYGON ((883853.6006454157 1432855.464303856, 883855.0183793774 1432856.664898708, 883856.0287026665 1432856.662146267, 883856.6316153734 1432855.456046515, 883856.0051868981 1432848.030266041, 883852.7442604083 1432837.801260099, 883850.1190593544 1432838.410640966, 883850.3260461824 1432840.216763643, 883853.6006454157 1432855.464303856))",17.5,77.87912921899411,2.7184944469151344,0.4105874297620288,-0.9118212338618854,4
853,"POLYGON ((883828.523292827 1432847.703657428, 883830.3440632541 1432848.501667709, 883831.7585162289 1432848.497813513, 883832.1571757715 1432846.489297953, 883827.0530451976 1432827.231880116, 883826.2431449274 1432826.63185794, 883824.2219497382 1432826.436622544, 883823.4158785279 1432827.24179118, 883822.61308948 1432829.251408999, 883828.523292827 1432847.703657428))",20.5,75.1552296699641,2.62341241566681,0.4953000915649483,-0.8687219459043002,4
854,"POLYGON ((883813.1805981286 1432852.964783926, 883814.5950510264 1432852.960929143, 883815.6031862457 1432852.155210063, 883806.8662587411 1432834.51364054, 883805.8548405733 1432834.114911055, 883804.6446402521 1432834.921181388, 883804.8510819178 1432836.52656273, 883813.1805981286 1432852.964783926))",19.5,63.65324216229618,2.221917310602686,0.7954048943483444,-0.606078422356958,4
855,"POLYGON ((883821.8639097337 1432850.93369106, 883823.2821918869 1432852.335026533, 883824.0904506751 1432852.332823986, 883825.0985860603 1432851.527105144, 883825.0974920137 1432851.125622297, 883815.9389332065 1432827.061423357, 883814.1154262661 1432825.259705405, 883812.9030372791 1432825.26300942, 883812.3012193366 1432826.870593823, 883821.8639097337 1432850.93369106))",28.5,68.32709512651608,2.3850655565621546,0.686400010478994,-0.7272241921267726,4
856,"POLYGON ((883861.5150812175 1432942.06320563, 883904.6556903501 1432904.808325724, 883906.4655232364 1432901.591515051, 883906.257445456 1432899.383912697, 883902.0129991082 1432898.993986318, 883855.2450731603 1432939.872121, 883856.2625045491 1432942.479001162, 883858.2875224116 1432944.079423679, 883861.5150812175 1432942.06320563))",64.0,138.84448066793854,4.846586671754286,-0.9910089952399036,0.13379525908490425,2
857,"POLYGON ((883862.0952962795 1432932.526356498, 883863.3071351541 1432932.322312484, 883866.0309015469 1432930.809323186, 883867.0363012075 1432928.999901487, 883867.2318030865 1432926.59045849, 883865.9120959551 1432924.285514452, 883843.5424166129 1432909.090023887, 883841.0171583826 1432909.2976473, 883839.8080538068 1432910.505397697, 883840.0150411091 1432912.311517322, 883841.2326238654 1432914.215254472, 883862.0952962795 1432932.526356498))",30.0,41.27332323706929,1.4407107674534865,0.9915507986736195,0.12971897952769804,4
858,"POLYGON ((883954.1575657369 1433014.579973095, 883956.7953257691 1433018.587633301, 883960.0283470607 1433018.578831791, 883961.4411544323 1433017.972759501, 883963.8615486812 1433016.360234034, 883964.0576014217 1433014.151537575, 883938.1010567027 1432980.29677887, 883934.4600781819 1432978.901496711, 883932.2395601842 1432979.710511869, 883930.225479112 1432982.124902999, 883930.4341023748 1432984.533241781, 883954.1575657369 1433014.579973095))",45.5,52.256841741478546,1.8241078901648162,0.968087816558157,-0.2506112117038267,4
859,"POLYGON ((883478.9173358546 1433021.095749699, 883519.071587633 1433000.309538693, 883521.2899052056 1432998.697537638, 883521.2800315167 1432995.084201041, 883518.6504542098 1432994.087674441, 883514.4065573685 1432993.898529178, 883509.1627626877 1432997.526223136, 883474.6674045302 1433018.698459557, 883475.0764716764 1433020.504022373, 883475.0792155258 1433021.507726556, 883476.2937951684 1433022.307375575, 883478.9173358546 1433021.095749699))",51.0,152.63124865021933,5.327835660752957,-0.8165156493814975,0.5773233013789687,3
860,"POLYGON ((883488.2281967942 1433026.891825376, 883520.3031718095 1433007.332156877, 883521.1032001963 1433004.318835014, 883520.2911037604 1433002.91585742, 883517.6631725593 1433002.521553818, 883515.6425309243 1433002.527075612, 883484.7843280546 1433023.689362118, 883484.1830743706 1433025.497686484, 883484.9968179273 1433027.502885159, 883486.4129125306 1433028.10124117, 883488.2281967942 1433026.891825376))",40.0,148.4986398040611,5.183580398627947,-0.8910280785600039,0.4539481944205392,3
861,"POLYGON ((883039.635094494 1434753.167190072, 883119.4122019212 1434666.632031301, 883124.2428110883 1434659.793775121, 883124.2361946123 1434657.384974057, 883123.0205471036 1434656.183903527, 883119.392351579 1434659.405628749, 883035.9881508807 1434749.563993845, 883035.1865484256 1434751.975012305, 883039.635094494 1434753.167190072))",130.0,132.6730825520466,4.6311642386069085,-0.9967030838653158,-0.08113545842213042,2
862,"POLYGON ((883083.0944301443 1434685.801622685, 883110.4985553829 1434658.225650461, 883112.7101488397 1434654.204875928, 883113.1098505839 1434652.597898189, 883111.6910431696 1434650.995915922, 883108.4575864752 1434650.804063577, 883104.2232216836 1434654.027455819, 883078.6453274549 1434684.408704452, 883083.0944301443 1434685.801622685))",45.0,134.8209156520278,4.706137757362885,-0.9999804611689939,-0.006251182307888113,2
863,"POLYGON ((882656.2591292037 1434800.19108022, 882704.6424671601 1434760.111465835, 882704.6380398689 1434758.50560026, 882702.4082260353 1434755.902196259, 882700.1844996611 1434755.50685763, 882651.3926176939 1434793.981731394, 882650.5915909591 1434796.593490522, 882652.2157917413 1434799.399294514, 882653.4303432957 1434800.198882695, 882656.2591292037 1434800.19108022))",63.0,140.36245195398584,4.899573865538803,-0.9825320027679095,0.1860936955860691,2
864,"POLYGON ((882601.2229210256 1434839.283855847, 882640.1228788743 1434810.47305235, 882641.729360373 1434806.855399149, 882641.1159934402 1434804.24754207, 882636.0623752328 1434803.458544933, 882591.2863941498 1434839.283881992, 882601.2229210256 1434839.283855847))",54.0,141.33664007421999,4.933579446002603,-0.975636963003938,0.21939124052808623,2
865,"POLYGON ((882679.7053898948 1434802.936700588, 882727.4892139814 1434765.267586599, 882728.0892964205 1434763.057850973, 882727.8822604225 1434761.251809392, 882726.0604340449 1434760.052422911, 882724.44343044 1434759.856145422, 882721.8166986987 1434759.863386053, 882676.0550942322 1434798.129137882, 882676.0611834972 1434800.337201186, 882677.2768416231 1434801.538256004, 882679.7053898948 1434802.936700588))",61.5,141.75045517469306,4.948024317998056,-0.9723662111563025,0.2334608134174491,2
866,"POLYGON ((882630.0795935624 1434839.28377992, 882644.3154183696 1434828.728324517, 882646.1275545666 1434826.414879577, 882646.4264856526 1434824.908546599, 882646.4228864467 1434823.603782565, 882644.2988063253 1434822.706336831, 882642.0789586466 1434823.716132781, 882621.2125362916 1434839.283803251, 882630.0795935624 1434839.28377992))",27.5,143.27473393011823,5.001231683998797,-0.9585741652108049,0.2848430616855686,2
867,"POLYGON ((883128.1190984413 1434631.999809308, 883128.4885124485 1434633.271135711, 883129.161195162 1434633.935752453, 883129.8313817338 1434633.691561054, 883130.9269766024 1434632.900912246, 883140.2886241601 1434621.84824431, 883154.2884132942 1434606.055912673, 883162.4825147074 1434597.673396426, 883181.5714344098 1434575.445881136, 883199.9960065308 1434553.283542626, 883203.7008944855 1434549.998868557, 883209.2327233024 1434543.440206585, 883213.7894319389 1434537.126571743, 883216.8476852855 1434532.568960218, 883218.5925827207 1434531.721077269, 883223.2762551878 1434527.224727672, 883230.0844886057 1434519.087280188, 883237.6235679408 1434510.584300451, 883243.9445779081 1434502.690540841, 883252.4567915589 1434493.215485992, 883257.557395611 1434487.214191096, 883261.3377548982 1434484.769413246, 883264.3791154816 1434481.85285376, 883292.7181962391 1434452.329424363, 883313.6431682592 1434432.399216672, 883317.777648053 1434427.783199673, 883320.3344439287 1434426.079728303, 883320.6963785039 1434424.624625872, 883319.3493529913 1434422.689505074, 883317.1534947788 1434422.574349244, 883314.7203335257 1434424.883361239, 883302.1929296223 1434438.004699135, 883289.4199248081 1434450.520832282, 883278.474204639 1434462.183724741, 883255.4554698982 1434483.173452549, 883255.3562330162 1434483.028773551, 883252.9237433661 1434485.580136285, 883249.0335556349 1434490.316660532, 883244.776451016 1434494.690664307, 883237.6052823728 1434503.919689897, 883232.0111270958 1434509.993821409, 883229.8229197897 1434512.665689615, 883227.5117418437 1434514.974368334, 883225.5668169365 1434517.403217714, 883221.432355941 1434522.019236429, 883212.4276057874 1434529.799186165, 883208.9001876314 1434533.383546699, 883206.4706967606 1434537.025481815, 883203.856583412 1434540.06204568, 883200.4538008802 1434544.615468667, 883196.3467602633 1434549.445456005, 883196.2586912358 1434549.352829611, 883181.1855556889 1434568.176411121, 883167.8134055109 1434584.571812193, 883157.3559794516 1434596.354543038, 883132.6161296514 1434626.171041303, 883128.2987299456 1434630.78756252, 883128.1190984413 1434631.999809308))",289.0,132.48354683646397,4.624548194032828,-0.9961444781850051,-0.08772786661901716,1
868,"POLYGON ((883300.5404603506 1434250.801417288, 883303.8977975677 1434244.084925123, 883303.11241946 1434241.765324221, 883301.2918926491 1434240.738424308, 883298.180082147 1434242.294791145, 883295.8501142067 1434244.880905338, 883285.2538165993 1434263.22601165, 883285.130221175 1434263.911950258, 883268.065632562 1434292.424032022, 883260.3052213198 1434303.28015351, 883248.9271132153 1434320.595503148, 883238.5855743315 1434337.134090159, 883237.2985438703 1434341.265174812, 883237.2999591976 1434341.781115165, 883239.1190685749 1434342.292069249, 883248.944095131 1434326.786789738, 883261.3622993082 1434309.984534438, 883273.2590497329 1434292.409790266, 883289.2632878998 1434267.689982304, 883300.5404603506 1434250.801417288))",120.0,121.82921409405236,4.252641822116589,-0.896164717490724,-0.4437215333120209,2
869,"POLYGON ((883387.6689107126 1434158.982298023, 883398.7966353324 1434145.021270449, 883401.6388932138 1434139.854022493, 883403.7077886878 1434136.75267793, 883402.400952033 1434133.660578297, 883400.8400955906 1434132.632960111, 883397.4700153164 1434134.70597591, 883391.5173497542 1434141.945529595, 883377.5551456738 1434163.911490747, 883364.3949445701 1434188.968306294, 883357.0109174447 1434200.34196397, 883344.710813091 1434212.887350444, 883335.9021379171 1434220.263714196, 883331.3699100976 1434224.66167198, 883328.3900542096 1434226.991593458, 883328.651492988 1434227.635808751, 883330.0796846389 1434227.631894505, 883352.4956501324 1434210.931222368, 883357.0282349071 1434206.662251338, 883360.7789793221 1434201.363531207, 883365.6264844787 1434195.883957913, 883365.6985992857 1434196.190594871, 883378.6122055338 1434170.615894357, 883387.6689107126 1434158.982298023))",121.5,126.58545743313658,4.418666034702726,-0.9571726525923551,-0.28951772506932083,2
870,"POLYGON ((883364.1018582911 1434217.606713955, 883370.0587480518 1434211.914992364, 883378.3399604223 1434201.57339259, 883385.5690650024 1434186.33318907, 883388.6321135935 1434177.277051512, 883390.8259526854 1434173.936087193, 883404.7998165227 1434156.226660294, 883409.1997506298 1434150.926161635, 883411.0089743375 1434147.825529359, 883411.7816310914 1434145.501655087, 883411.7745664992 1434142.921942819, 883410.7323475188 1434141.634931096, 883407.7464765054 1434141.772094707, 883404.8982128249 1434144.74658656, 883400.110184087 1434150.564095593, 883391.0637194571 1434165.938272189, 883388.9990662042 1434170.587442105, 883384.2771323624 1434176.376863541, 883383.4662539283 1434177.051922726, 883379.0801062109 1434187.382856232, 883372.1000742475 1434198.752785616, 883367.703330439 1434205.214152476, 883358.8985376976 1434214.009351775, 883348.0163787922 1434222.810244017, 883334.01958409 1434232.135619087, 883330.3930253086 1434235.370216825, 883329.8789856676 1434237.306420716, 883330.4027468556 1434238.917314384, 883331.7039306166 1434239.945638855, 883333.5232193028 1434240.521091261, 883335.3398567011 1434240.129153578, 883364.1018582911 1434217.606713955))",125.0,129.42283623015473,4.517709238971212,-0.9811096746342662,-0.19345233609094556,2
871,"POLYGON ((883729.0516000158 1433918.231491707, 883732.5620299771 1433906.609316497, 883733.9635124867 1433900.975142078, 883735.3736421025 1433898.508014645, 883736.7818504428 1433895.337098758, 883736.776086094 1433893.225733552, 883734.2898645315 1433890.769243463, 883732.5216778554 1433891.829761563, 883728.2884067848 1433898.175462528, 883726.9071020805 1433911.199413749, 883719.1855088903 1433937.260846033, 883716.0302602903 1433949.233941354, 883713.2167342753 1433956.631448415, 883708.6427146848 1433967.904621387, 883701.955913635 1433983.758212587, 883699.4994893634 1433992.210428117, 883695.1307755843 1434002.090495565, 883693.3015235737 1434004.527339946, 883690.5551549442 1434007.270670406, 883673.302023417 1434042.288385512, 883666.7085608257 1434056.524611001, 883660.4812281772 1434077.001970992, 883657.0199173491 1434087.761775954, 883654.583070665 1434090.195932261, 883654.2406355895 1434092.624365211, 883655.9878736164 1434093.313161212, 883657.7294258866 1434091.921261023, 883660.5087080692 1434087.058671971, 883667.4313336334 1434065.539060315, 883673.6709885892 1434049.569876288, 883678.5314258353 1434039.846598854, 883682.692780083 1434029.778444055, 883685.4730171816 1434025.26263372, 883686.5127562815 1434021.872871659, 883691.1768925572 1434015.348311525, 883691.6967082979 1434012.994292396, 883693.7895381086 1434008.544776919, 883696.4143224168 1434006.185007855, 883699.8249003199 1434002.516092719, 883710.0280819305 1433981.053422818, 883717.8311161106 1433960.137810517, 883729.0516000158 1433918.231491707))",221.0,111.25038656148617,3.8833710792287732,-0.6756001560364158,-0.7372682206385751,1
872,"POLYGON ((883657.0744394403 1433985.14511229, 883656.9436225743 1433981.482240043, 883654.0475038458 1433979.310150996, 883653.9791134173 1433979.378465868, 883653.8269698829 1433979.144750524, 883653.4520651193 1433978.863571952, 883652.10792819 1433978.64478779, 883650.0351300928 1433980.327282276, 883647.7047744154 1433982.784402429, 883636.0688623869 1434000.874372044, 883607.880928446 1434043.517081009, 883603.4892458376 1434051.848734676, 883602.5869169923 1434054.237456835, 883603.3735144279 1434057.008522041, 883605.1292979278 1434058.10010968, 883606.55661261 1434057.77374091, 883608.4371192771 1434056.994679645, 883612.8418478065 1434053.435502775, 883626.2869778061 1434032.244916957, 883636.1051698009 1434014.159923737, 883646.4539944405 1434000.20105791, 883653.9534780574 1433988.829715402, 883657.0744394403 1433985.14511229))",90.0,122.93166556736426,4.291124638222099,-0.9125726619024889,-0.40891458368246747,2
873,"POLYGON ((883627.8272279364 1433978.227437794, 883630.7965416119 1433972.027946846, 883634.2749792278 1433962.086440048, 883640.4408306468 1433945.29176562, 883642.719162724 1433940.071069849, 883644.7630622275 1433927.81170869, 883652.5028506786 1433909.345397019, 883662.1690517658 1433883.134581796, 883662.4234392345 1433881.199077848, 883662.2897265987 1433879.780583146, 883661.2482152648 1433878.751530217, 883658.9111574551 1433878.757914842, 883657.6205445025 1433881.599160763, 883656.5959478531 1433886.761450451, 883653.8887629778 1433893.863145093, 883649.7674746067 1433906.128190762, 883645.3815820161 1433916.5881363, 883640.7328469395 1433925.887913968, 883634.3512379866 1433942.480197349, 883625.9788514185 1433967.010619474, 883623.5359335438 1433975.78841297, 883623.9331978774 1433978.625041171, 883624.5866094285 1433980.171099256, 883625.4972257791 1433980.813545451, 883627.8272279364 1433978.227437794))",107.5,110.45977431264089,3.8557735055308795,-0.6549986636426837,-0.7556300355506645,2
